Path,Species_Name,Species_ID,Split
data/wings-2024/Ae_albopictus/Ae.albo_199_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_207_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_61_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_77_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_232_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_231_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_55_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_200_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_9_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_175_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_26_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_74_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_161_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_172_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_170_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_209_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_140_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_225_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_139_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_189_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_123_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_65_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_214_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_19_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_150_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_99_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_91_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_7_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_5_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_132_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_16_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_153_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_135_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_198_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_54_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_102_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_27_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_184_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_110_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_82_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_236_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_51_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_103_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_111_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_141_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_197_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_122_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_160_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_21_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_52_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_166_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_187_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_31_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_213_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_38_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_211_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_75_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_137_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_164_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_39_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_182_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_194_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_106_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_79_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_15_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_206_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_1_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_154_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_190_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_145_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_43_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_229_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_66_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_168_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_233_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_50_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_204_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_222_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_37_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_45_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_2_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_196_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_90_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_219_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_109_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_220_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_25_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_223_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_226_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_94_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_32_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_192_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_104_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_10_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_183_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_62_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_42_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_36_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_149_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_112_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_148_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_22_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_92_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_98_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_107_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_40_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_48_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_93_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_155_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_217_F_R.tif,Ae_albopictus,0,Train
data/wings-2024/Ae_albopictus/Ae.albo_97_F_R.tif,Ae_albopictus,0,Train
